Customer Id,Account Number,Full Name,Date of Birth,Occupation,Complete Address,Total Income Per Annum,Passport/Gov ID Proof,Is_Flagged,Flag_Type,Flag_Reason,Risk_Category,Risk_Score
CUST986447,7457586937,Udyati Nagy,20-08-1989,Civil Engineer,"Flat No. 11B, Bhatti Ganj, Ville Nagar, Madanapalle, Madhya Pradesh - 393046, India",731707,Aadhaar Card: XXXX-XXXX-1051,FALSE,NONE,,CLEAN,11
CUST982653,2683467887,Chasmum Mahal,23-10-1958,Police Officer,"Flat No. 45C, Jain Chowk, Ville Nagar, Gangtok, Jharkhand - 406045, India",954191,PAN Card: HPVPO2081U,FALSE,NONE,,CLEAN,20
CUST817588,245020670,Ekta Mishra,17-10-1965,Construction Contractor,"Flat No. 39D, Choudhury Nagar, Ville Nagar, Katihar, Gujarat - 217395, India",1287402,Aadhaar Card: XXXX-XXXX-8281,FALSE,NONE,,CLEAN,20
CUST390070,4856706287,Niharika Bhatti,15-06-2001,Architect,"Flat No. 45C, Chakraborty Path, Ville Nagar, Darbhanga, West Bengal - 319551, India",1321779,Driving Licence: UO51 20207728751,FALSE,NONE,,CLEAN,19
CUST611482,7254677853,Pranit Misra,23-10-1960,Nurse / Healthcare Worker,"Flat No. 36B, Gokhale Nagar, Ville Nagar, Tiruvottiyur, Odisha - 453449, India",547105,Aadhaar Card: XXXX-XXXX-9022,FALSE,NONE,,CLEAN,13
CUST949168,2242694789,Kiran Nair Ramachandran,9/9/1989,Stock Broker,"Block 43, Street 102, Riyadh, Saudi Arabia",9700000,National ID: NID-62651614,TRUE,WATCHLISTED,SEBI Watchlist - Front-running & insider trading suspect,WATCHLISTED,69
CUST724094,8318954772,Faris Sharaf,6/12/1969,Police Officer,"Flat No. 17D, Jain Road, Ville Nagar, Yamunanagar, Haryana - 420704, India",660221,Voter ID: HOM6590741,FALSE,NONE,,CLEAN,17
CUST610421,6470104899,Yamini Cherian,12/8/1959,Nurse / Healthcare Worker,"Flat No. 14D, Kanda Street, Ville Nagar, Bidhannagar, Gujarat - 535997, India",394501,Aadhaar Card: XXXX-XXXX-5020,FALSE,NONE,,CLEAN,8
CUST478799,5027539859,Jonathan Luthra,2/1/1975,Nurse / Healthcare Worker,"Flat No. 42C, Balan Zila, Ville Nagar, Darbhanga, Uttar Pradesh - 837920, India",396244,Driving Licence: QH43 20255325193,FALSE,NONE,,CLEAN,10
CUST525642,7560612749,Divya Boase,16-07-1995,Stockbroker,"Flat No. 2C, Grover Street, Ville Nagar, Ajmer, Bihar - 223969, India",4825285,Passport: H9162450,FALSE,NONE,,CLEAN,11
CUST968034,8494600637,Januja Issac,4/3/1957,Banker,"Flat No. 45B, Iyer Path, Ville Nagar, Muzaffarpur, Andhra Pradesh - 868691, India",558579,Aadhaar Card: XXXX-XXXX-7958,FALSE,NONE,,CLEAN,5
CUST433325,3557538160,Nandini Rege,10/12/1992,Import-Export Dealer,"Flat No. 18A, Kalla Path, Ville Nagar, Imphal, Uttarakhand - 536617, India",1464793,Voter ID: VMT2096115,FALSE,NONE,,CLEAN,3
CUST479495,336247113,Gopal Tiwari Awasthi,18-03-1995,Chartered Accountant,"Block 37, Street 174, Istanbul, Turkey",5500000,Passport: X8642092,TRUE,WATCHLISTED,ICAI Watchlist - Aiding fictitious transaction reporting,WATCHLISTED,55
CUST656322,2598496279,Xalak Pillay,10/5/1961,Software Engineer,"Flat No. 49B, Bose Road, Ville Nagar, Siliguri, Tamil Nadu - 164612, India",6693214,Aadhaar Card: XXXX-XXXX-9092,FALSE,NONE,,CLEAN,18
CUST707511,4428953627,Urvashi Pall,26-12-2002,Farmer,"Flat No. 25A, Raman Marg, Ville Nagar, Ichalkaranji, Rajasthan - 291021, India",596037,Aadhaar Card: XXXX-XXXX-3342,FALSE,NONE,,CLEAN,20
CUST153035,6516739348,Shravya Singhal,26-03-1989,Film / Media Professional,"Flat No. 37B, Bali Road, Ville Nagar, Ichalkaranji, Tamil Nadu - 970127, India",3997677,Driving Licence: FF39 20188197032,FALSE,NONE,,CLEAN,16
CUST273878,478240506,Xavier De,10/12/1988,Stockbroker,"Flat No. 33D, Gera Nagar, Ville Nagar, Jalandhar, Uttarakhand - 422939, India",4780857,Voter ID: TYW2833314,FALSE,NONE,,CLEAN,4
CUST905849,2749285893,Harini Dada,1/3/1984,Lawyer,"Flat No. 48C, Kurian Circle, Ville Nagar, Burhanpur, Telangana - 596931, India",5042324,Passport: Y3467651,FALSE,NONE,,CLEAN,16
CUST129226,6077900993,Lila Vig,26-10-2003,Journalist,"Flat No. 41C, Agrawal Zila, Ville Nagar, Hindupur, Delhi - 359159, India",376465,Aadhaar Card: XXXX-XXXX-8759,FALSE,NONE,,CLEAN,9
CUST835916,144438037,Vincent Kale,27-09-1981,Doctor,"Flat No. 11D, Dyal Street, Ville Nagar, Mira-Bhayandar, Rajasthan - 259651, India",6078673,Driving Licence: AQ89 20175542341,FALSE,NONE,,CLEAN,11
CUST194009,941929409,Vidhi Sarna,18-03-1986,Restaurant / Hotel Owner,"Flat No. 24D, Gara Ganj, Ville Nagar, Medininagar, Uttarakhand - 360257, India",1047579,PAN Card: ICANI4185F,FALSE,NONE,,CLEAN,8
CUST919354,5914713322,Vrishti Tank,4/5/2004,Import-Export Dealer,"Flat No. 10A, Desai Ganj, Ville Nagar, Meerut, Karnataka - 733521, India",7032154,PAN Card: NAVRW5227S,FALSE,NONE,,CLEAN,17
CUST398910,7501327339,Karan Chana,15-05-1994,Doctor,"Flat No. 33B, Narain Road, Ville Nagar, Kollam, Punjab - 196168, India",7601487,PAN Card: VXYKK7126H,FALSE,NONE,,CLEAN,12
CUST847528,9946753541,Rachita Subramanian,25-02-1970,Self-Employed Consultant,"Flat No. 49D, Goel Circle, Ville Nagar, Vasai-Virar, Uttarakhand - 238197, India",501729,Aadhaar Card: XXXX-XXXX-8672,FALSE,NONE,,CLEAN,5
CUST214798,4967072739,Logan Mutti,7/3/1982,Architect,"Flat No. 47A, Kara Marg, Ville Nagar, Kollam, Maharashtra - 916782, India",569634,PAN Card: QEYYT1393C,FALSE,NONE,,CLEAN,14
CUST372022,5355456602,Dhruv Swamy,28-12-1972,Entrepreneur,"Flat No. 34D, Hans Zila, Ville Nagar, Kurnool, Odisha - 748502, India",7249355,PAN Card: ZQPNN7192P,FALSE,NONE,,CLEAN,7
CUST470903,589468112,Simon Uppal,24-04-1957,Film / Media Professional,"Flat No. 5C, Bath Road, Ville Nagar, Dewas, West Bengal - 631691, India",1863262,Passport: I8607864,FALSE,NONE,,CLEAN,4
CUST202463,868398142,Lucky Mammen,25-08-1988,Civil Engineer,"Flat No. 15A, Bassi Zila, Ville Nagar, Serampore, Telangana - 727354, India",640386,Driving Licence: KE10 20255152242,FALSE,NONE,,CLEAN,3
CUST337798,1988222610,Mugdha Pandit,5/1/1986,Journalist,"Flat No. 23C, Ravi Marg, Ville Nagar, Coimbatore, Haryana - 274444, India",344983,Driving Licence: YS46 20148930550,FALSE,NONE,,CLEAN,4
CUST693423,7012967496,Ganga Murthy,14-09-1982,Film / Media Professional,"Flat No. 43C, Mital Zila, Ville Nagar, Khammam, Tamil Nadu - 630538, India",1544512,Passport: A8047416,FALSE,NONE,,CLEAN,2
CUST507759,4430611445,Neha Bansal,1/7/1981,Army Personnel,"Flat No. 32D, Wable Circle, Ville Nagar, Pune, Haryana - 544740, India",861951,Aadhaar Card: XXXX-XXXX-8165,FALSE,NONE,,CLEAN,8
CUST821411,7529602915,Bhavani Wali,11/2/1985,Doctor,"Flat No. 11A, Sachar Road, Ville Nagar, South Dumdum, Assam - 441958, India",8489196,Aadhaar Card: XXXX-XXXX-8551,FALSE,NONE,,CLEAN,17
CUST678588,7067575476,Lopa Grover,22-10-1957,Government Employee,"Flat No. 44B, Dada, Ville Nagar, Patna, Tamil Nadu - 716735, India",1191890,PAN Card: TDYWW5494G,FALSE,NONE,,CLEAN,0
CUST519028,9848553102,Dhriti Chana,9/12/1980,Import-Export Dealer,"Flat No. 46C, Bose Zila, Ville Nagar, Dehradun, Delhi - 552266, India",6027282,Passport: L4937710,FALSE,NONE,,CLEAN,12
CUST660894,8915239131,Ijaya Naik,1/7/1976,Travel Agent,"Flat No. 26C, Maharaj Chowk, Ville Nagar, Bettiah, Telangana - 194634, India",747864,PAN Card: HWELI7656Z,FALSE,NONE,,CLEAN,2
CUST691123,2532987287,Peter Mitter,11/1/2002,Film / Media Professional,"Flat No. 6C, Swamy Street, Ville Nagar, Bijapur, Maharashtra - 473973, India",5258467,Passport: M9392233,FALSE,NONE,,CLEAN,2
CUST646660,4223708607,Dhriti Ramesh,1/3/1964,Shop Owner,"Flat No. 2C, Yadav, Ville Nagar, Bidhannagar, Madhya Pradesh - 972655, India",546910,Passport: X8092498,FALSE,NONE,,CLEAN,0
CUST360221,385482166,Laksh Chopra,20-12-1966,Police Officer,"Flat No. 19A, Khatri, Ville Nagar, Bettiah, Telangana - 315425, India",1130193,Driving Licence: PE60 20179333964,FALSE,NONE,,CLEAN,8
CUST884346,4336451277,Anjali Dube,25-05-1985,Pharmacist,"Flat No. 21D, Parmar Chowk, Ville Nagar, Visakhapatnam, Haryana - 131000, India",887125,PAN Card: QEJLZ1383Y,FALSE,NONE,,CLEAN,3
CUST375436,5762331797,Yasti Mammen,4/8/1964,Real Estate Agent,"Flat No. 42C, Kapadia Marg, Ville Nagar, Hajipur, Punjab - 288085, India",1171670,Voter ID: XQA5650930,FALSE,NONE,,CLEAN,8
CUST164407,9195060952,Abhimanyu Prakash,27-03-2002,Software Engineer,"Flat No. 24C, Sabharwal Ganj, Ville Nagar, Kulti, Uttarakhand - 128206, India",6153166,Passport: M2633262,FALSE,NONE,,CLEAN,3
CUST678923,4587184588,Eesha Sethi,12/3/1974,Film / Media Professional,"Flat No. 36D, Kaur Road, Ville Nagar, Bhavnagar, Delhi - 421549, India",5877174,Driving Licence: IS27 20131966841,FALSE,NONE,,CLEAN,13
CUST701344,420570262,Ekaja Madan,17-11-1996,Army Personnel,"Flat No. 3B, Pradhan Zila, Ville Nagar, Mangalore, Karnataka - 274421, India",668956,Passport: F9667792,FALSE,NONE,,CLEAN,5
CUST624344,971196785,Andrew Chauhan,24-08-1983,Lawyer,"Flat No. 34C, Sachar Marg, Ville Nagar, Mysore, Kerala - 250255, India",2795611,Aadhaar Card: XXXX-XXXX-9456,FALSE,NONE,,CLEAN,15
CUST417499,9063994130,Chakrika Lad,28-11-1987,Government Employee,"Flat No. 48B, Lalla Chowk, Ville Nagar, Raichur, Karnataka - 741812, India",1001186,PAN Card: XOZCR9189C,FALSE,NONE,,CLEAN,12
CUST440904,5691150723,Ryan Hayre,22-09-1962,Civil Engineer,"Flat No. 18D, Swaminathan Road, Ville Nagar, Kamarhati, Rajasthan - 999422, India",897121,PAN Card: FJWWR9026P,FALSE,NONE,,CLEAN,14
CUST304189,4344504728,Yamini Lal,12/2/1998,Retail Trader,"Flat No. 39C, Oza Circle, Ville Nagar, Chinsurah, Maharashtra - 351165, India",206833,Passport: F2786178,FALSE,NONE,,CLEAN,6
CUST503159,9334364016,Wahab Mani,2/12/1969,Architect,"Flat No. 29B, Chana Ganj, Ville Nagar, Salem, Kerala - 734394, India",1108519,Voter ID: NYL6761929,FALSE,NONE,,CLEAN,8
CUST106658,7112155747,Krisha Radhakrishnan,21-12-1999,Software Engineer,"Flat No. 38C, Brahmbhatt Path, Ville Nagar, Rajahmundry, Punjab - 827191, India",2705024,Voter ID: SFQ9775941,FALSE,NONE,,CLEAN,15
CUST208205,1923987358,Wakeeta Bora,14-04-1996,Army Personnel,"Flat No. 3B, Banik, Ville Nagar, Erode, Haryana - 532390, India",1439445,Driving Licence: ZB97 20247255116,FALSE,NONE,,CLEAN,18
CUST281720,4270865741,Abdul Rana,26-06-1961,Army Personnel,"Flat No. 38B, Arya Zila, Ville Nagar, Jaunpur, Rajasthan - 362165, India",956986,PAN Card: KFHHY8555R,FALSE,NONE,,CLEAN,4
CUST598312,3615998000,Zehaan Arora,25-03-1966,Stockbroker,"Flat No. 9D, Tank Chowk, Ville Nagar, Narasaraopet, Haryana - 799631, India",7240078,Voter ID: DSC7872422,FALSE,NONE,,CLEAN,9
CUST969885,8015553278,Triveni Kuruvilla,24-08-1991,Teacher / Professor,"Flat No. 25C, Kunda Chowk, Ville Nagar, Amravati, Haryana - 509735, India",325076,Driving Licence: TX71 20250546620,FALSE,NONE,,CLEAN,3
CUST623019,3442659263,Deepa Gala,27-01-1964,Architect,"Flat No. 48B, Konda Ganj, Ville Nagar, Medininagar, Rajasthan - 481220, India",1097067,Aadhaar Card: XXXX-XXXX-7528,FALSE,NONE,,CLEAN,4
CUST304019,1194597483,Abdul Loyal,11/2/1968,Police Officer,"Flat No. 26B, Suresh Ganj, Ville Nagar, Noida, Delhi - 183473, India",1445310,Passport: F9942931,FALSE,NONE,,CLEAN,16
CUST121817,8753052544,Gauri Suri,16-04-1958,Teacher / Professor,"Flat No. 23D, Dugar Marg, Ville Nagar, Nagercoil, Madhya Pradesh - 632294, India",301000,PAN Card: PRXWS8675E,FALSE,NONE,,CLEAN,9
CUST560302,8358075286,Ladli Gour,2/6/1963,Film / Media Professional,"Flat No. 41A, Walia Marg, Ville Nagar, Patna, Gujarat - 470500, India",5721722,Passport: M2932023,FALSE,NONE,,CLEAN,4
CUST170966,4755772092,Baljiwan Modi,18-09-1972,Pharmacist,"Flat No. 2D, D’Alia Chowk, Ville Nagar, Siwan, Odisha - 145649, India",1070511,Voter ID: ZGA2133461,FALSE,NONE,,CLEAN,8
CUST799689,2166082350,Samuel Choudhary,1/2/1993,Pharmacist,"Flat No. 11A, Narayan, Ville Nagar, Jaipur, Odisha - 960498, India",678591,Driving Licence: NE90 20151911497,FALSE,NONE,,CLEAN,19
CUST761310,8404731614,Amara Balakrishnan,13-08-2003,Pharmacist,"Flat No. 22D, Wali Chowk, Ville Nagar, Bilaspur, Bihar - 751975, India",889301,Passport: J7173470,FALSE,NONE,,CLEAN,9
CUST408261,4658015581,Gautami Doctor,26-03-1995,Journalist,"Flat No. 38D, Dhillon Street, Ville Nagar, Gurgaon, Karnataka - 419987, India",164668,Passport: G4071524,FALSE,NONE,,CLEAN,18
CUST375617,9897263201,Ishaan Barad,1/6/1969,Nurse / Healthcare Worker,"Flat No. 40C, Tandon Marg, Ville Nagar, Kolhapur, Odisha - 910552, India",595708,Passport: I4761564,FALSE,NONE,,CLEAN,5
CUST617795,9184102612,Irya Bhatti,23-08-1987,Entrepreneur,"Flat No. 46B, Mand Street, Ville Nagar, Gandhinagar, Maharashtra - 305611, India",1508667,Voter ID: CHN3860131,FALSE,NONE,,CLEAN,1
CUST108203,9239631224,Qadim Mallick,22-05-1969,Jewellery Trader,"Flat No. 7B, Krish Chowk, Ville Nagar, Jamalpur, Delhi - 221035, India",8054366,Aadhaar Card: XXXX-XXXX-3546,FALSE,NONE,,CLEAN,3
CUST762233,8184833329,Saumya Mutti,9/1/1989,Self-Employed Consultant,"Flat No. 48A, Ramanathan Nagar, Ville Nagar, Jodhpur, Andhra Pradesh - 787106, India",510746,Voter ID: DTH2424664,FALSE,NONE,,CLEAN,17
CUST812526,1074336451,Advika Jayaraman,4/1/1983,Stockbroker,"Flat No. 17B, Khare Path, Ville Nagar, Mira-Bhayandar, Uttarakhand - 378361, India",5698103,Aadhaar Card: XXXX-XXXX-2776,FALSE,NONE,,CLEAN,7
CUST963652,3034862757,Anmol Nazareth,24-01-1971,Financial Advisor,"Flat No. 5C, Mukhopadhyay Road, Ville Nagar, Navi Mumbai, Tamil Nadu - 326387, India",3429823,Driving Licence: CS78 20203436526,FALSE,NONE,,CLEAN,17
CUST220465,5531320907,Ekiya D’Alia,26-04-1968,Self-Employed Consultant,"Flat No. 28A, Varkey Marg, Ville Nagar, Haridwar, Himachal Pradesh - 789786, India",296049,Passport: A4026879,FALSE,NONE,,CLEAN,15
CUST995479,1532196553,Nguyen Thi Lan,2/11/1965,State Bank Governor,"Flat No. 44B, New Delhi, India",6300000,Driving Licence: DL-973868085,TRUE,PEP,Foreign PEP - Central Bank Governor,PEP,74
CUST431845,4121324384,Abdul Dugar,12/7/1968,Lawyer,"Flat No. 35B, Soni Marg, Ville Nagar, Tumkur, Odisha - 907788, India",4445034,Aadhaar Card: XXXX-XXXX-1273,FALSE,NONE,,CLEAN,5
CUST286644,9088651571,Ayaan Khatri,21-01-1956,Shop Owner,"Flat No. 19C, Gaba Road, Ville Nagar, Rajpur Sonarpur, Uttarakhand - 893238, India",471431,Driving Licence: BN26 20233325613,FALSE,NONE,,CLEAN,5
CUST371955,338940099,Vivaan Tripathi,5/1/1995,Doctor,"Flat No. 31A, Sama Zila, Ville Nagar, Gangtok, Punjab - 229093, India",7429761,Passport: T3717134,FALSE,NONE,,CLEAN,8
CUST538586,1712828717,Sudiksha Aurora,23-01-1988,Doctor,"Flat No. 48C, Dara Street, Ville Nagar, Begusarai, Gujarat - 644924, India",1973637,Driving Licence: KT56 20105705383,FALSE,NONE,,CLEAN,12
CUST512272,6561906114,Nisha Mukhopadhyay,5/4/1979,Architect,"Flat No. 23C, Dora Path, Ville Nagar, Buxar, West Bengal - 769307, India",1122429,PAN Card: QDNOH7412H,FALSE,NONE,,CLEAN,2
CUST710738,8487080282,Abeer Amble,17-04-1998,Film / Media Professional,"Flat No. 1D, Chakraborty Street, Ville Nagar, Fatehpur, Himachal Pradesh - 645337, India",1551141,Passport: P8939511,FALSE,NONE,,CLEAN,7
CUST814703,9482437626,George Narula,16-01-1967,Architect,"Flat No. 8C, Basak Zila, Ville Nagar, Gulbarga, Tamil Nadu - 501261, India",1440073,PAN Card: RFIYN1159W,FALSE,NONE,,CLEAN,19
CUST353063,517441754,Janaki Johal,25-08-1986,Financial Advisor,"Flat No. 5D, Chaudhuri Marg, Ville Nagar, Haridwar, Himachal Pradesh - 132415, India",5572633,Voter ID: BCX3442155,FALSE,NONE,,CLEAN,8
CUST547181,2845318236,Jatin Seshadri,19-10-1959,Nurse / Healthcare Worker,"Flat No. 41D, Thaman Chowk, Ville Nagar, Kolkata, Himachal Pradesh - 472899, India",243838,Passport: K4324357,FALSE,NONE,,CLEAN,1
CUST180157,6839247924,Frado Walla,20-08-1963,Retired / Pensioner,"Flat No. 15D, Nagi, Ville Nagar, Pallavaram, Punjab - 340924, India",339947,Driving Licence: VZ78 20165751634,FALSE,NONE,,CLEAN,4
CUST427718,7475764496,Jasmit Dhaliwal,11/9/1987,Import-Export Dealer,"Flat No. 37C, Konda Zila, Ville Nagar, Jehanabad, Rajasthan - 233308, India",5194551,Passport: Z4840752,FALSE,NONE,,CLEAN,4
CUST566432,1526868567,Oliver Acharya,4/5/1975,Pharmacist,"Flat No. 46A, Subramaniam Nagar, Ville Nagar, Nadiad, Haryana - 553263, India",632307,Voter ID: GWZ2953918,FALSE,NONE,,CLEAN,19
CUST620248,1713426884,Gabriel Rattan,16-01-1981,Architect,"Flat No. 37B, Goyal Zila, Ville Nagar, North Dumdum, Bihar - 264951, India",1035593,Passport: Y2726457,FALSE,NONE,,CLEAN,12
CUST669113,1818872805,Vritti Sharma,14-06-1986,Retail Trader,"Flat No. 2D, Baral Chowk, Ville Nagar, Sirsa, Kerala - 412143, India",243705,Aadhaar Card: XXXX-XXXX-2829,FALSE,NONE,,CLEAN,16
CUST749609,3462885128,Advik Patel,15-08-1984,Doctor,"Flat No. 22C, Deo Path, Ville Nagar, Ambarnath, Uttarakhand - 259797, India",2823183,Driving Licence: OV64 20145268824,FALSE,NONE,,CLEAN,14
CUST943726,9811317821,Vasudha Dhaliwal,1/3/1996,Real Estate Agent,"Flat No. 13A, Puri Nagar, Ville Nagar, Tirunelveli, Maharashtra - 829842, India",591892,PAN Card: WFQQL9824G,FALSE,NONE,,CLEAN,6
CUST699743,7924551009,Owen Pathak,6/7/1961,Pharmacist,"Flat No. 9C, Kapur Circle, Ville Nagar, Kolhapur, Telangana - 381444, India",677820,Voter ID: DEH6029008,FALSE,NONE,,CLEAN,5
CUST987624,6411045530,Champak Padmanabhan,6/3/1982,Film / Media Professional,"Flat No. 16C, Vohra Marg, Ville Nagar, Alappuzha, Bihar - 720298, India",4458324,Aadhaar Card: XXXX-XXXX-6761,FALSE,NONE,,CLEAN,6
CUST774442,1492744665,Naveen Issac,15-03-1984,Government Employee,"Flat No. 49B, Lata Chowk, Ville Nagar, Unnao, Telangana - 756764, India",796287,Voter ID: KJM9241629,FALSE,NONE,,CLEAN,14
CUST712056,4390278719,Faras Munshi,21-12-1958,Real Estate Agent,"Flat No. 2D, Sanghvi, Ville Nagar, Ramagundam, Delhi - 787436, India",1335457,Driving Licence: PS84 20228969489,FALSE,NONE,,CLEAN,9
CUST253557,2283755888,Yadavi Narula,5/10/1993,Retail Trader,"Flat No. 49A, Sarraf Zila, Ville Nagar, Kanpur, West Bengal - 910389, India",253427,Voter ID: MOP6422534,FALSE,NONE,,CLEAN,3
CUST891802,6223365730,Warhi Pathak,26-07-1972,Pharmacist,"Flat No. 32A, Bassi Circle, Ville Nagar, Alwar, West Bengal - 396841, India",607500,Passport: A4858847,FALSE,NONE,,CLEAN,15
CUST410997,1522882325,Nilima Pathak,20-12-1987,Civil Engineer,"Flat No. 35B, Dubey Zila, Ville Nagar, Bhilwara, Tamil Nadu - 750594, India",1289460,Passport: X1919587,FALSE,NONE,,CLEAN,6
CUST697538,7708305681,Charan Sami,25-03-1978,Film / Media Professional,"Flat No. 35C, Raghavan Chowk, Ville Nagar, Gorakhpur, Maharashtra - 739206, India",5461034,Aadhaar Card: XXXX-XXXX-6871,FALSE,NONE,,CLEAN,8
CUST594988,9092261147,Wakeeta Sheth,6/7/1998,Retail Trader,"Flat No. 17D, Bala Ganj, Ville Nagar, Firozabad, Bihar - 450520, India",467992,Passport: D2625497,FALSE,NONE,,CLEAN,3
CUST214057,1295640104,Saumya Rege,25-07-1973,Journalist,"Flat No. 36B, Sarin Chowk, Ville Nagar, Guntur, Himachal Pradesh - 321101, India",478402,Driving Licence: VH15 20131092495,FALSE,NONE,,CLEAN,7
CUST352371,5554184517,Pushti Grewal,19-10-1965,Banker,"Flat No. 49C, Korpal Path, Ville Nagar, Serampore, Assam - 470725, India",731145,PAN Card: DOIFU7279G,FALSE,NONE,,CLEAN,19
CUST993395,2148442816,Dayita Shroff,10/10/1983,Army Personnel,"Flat No. 27C, Kata Chowk, Ville Nagar, Tadepalligudem, West Bengal - 209940, India",1093595,Voter ID: WXM1062026,FALSE,NONE,,CLEAN,16
CUST959959,8887252144,Ganga Keer,5/3/2001,Stockbroker,"Flat No. 4C, Arya Nagar, Ville Nagar, Chapra, Karnataka - 252436, India",2941790,Aadhaar Card: XXXX-XXXX-5889,FALSE,NONE,,CLEAN,15
CUST140147,4976475749,Anusha Yogi,26-11-1958,Lawyer,"Flat No. 7D, Bhavsar Road, Ville Nagar, Bulandshahr, Jharkhand - 860636, India",6311627,Aadhaar Card: XXXX-XXXX-6534,FALSE,NONE,,CLEAN,16
CUST381850,8941775586,Jagat Kapadia,5/7/1964,Government Employee,"Flat No. 29B, Dhar Street, Ville Nagar, Cuttack, Punjab - 486547, India",1109918,PAN Card: XCEEW4094S,FALSE,NONE,,CLEAN,14
CUST352673,2466056232,Indrajit Tata,5/12/1985,Travel Agent,"Flat No. 30A, Wason, Ville Nagar, Asansol, Assam - 532723, India",736290,Voter ID: ODG4411424,FALSE,NONE,,CLEAN,8
CUST436467,5549289588,Harita Pant,18-05-1986,Government Employee,"Flat No. 21D, Vig Road, Ville Nagar, Ranchi, Uttar Pradesh - 385898, India",701898,PAN Card: ECYOC9888L,FALSE,NONE,,CLEAN,5
CUST265603,7222999901,Advika Keer,22-05-1970,Retail Trader,"Flat No. 5B, Golla Chowk, Ville Nagar, Guwahati, Odisha - 531256, India",479296,Driving Licence: DJ23 20235397459,FALSE,NONE,,CLEAN,11
CUST825391,3050015080,Aryan Batra,12/10/1962,Banker,"Flat No. 31C, Soman Ganj, Ville Nagar, Vijayanagaram, Punjab - 882169, India",821080,Driving Licence: IS44 20182308482,FALSE,NONE,,CLEAN,20
CUST388769,7882830295,Harinakshi Bath,7/8/1989,Real Estate Agent,"Flat No. 44C, Sem Road, Ville Nagar, Chapra, Uttar Pradesh - 517710, India",555469,Voter ID: NYX9382875,FALSE,NONE,,CLEAN,13
CUST964352,2755114190,Quincy Iyer,19-05-1967,Lawyer,"Flat No. 13A, Goswami Nagar, Ville Nagar, Alappuzha, Haryana - 357138, India",2461810,Passport: S5374141,FALSE,NONE,,CLEAN,17
CUST105887,1939681909,Adweta Chaudhuri,12/2/1983,Army Personnel,"Flat No. 17A, Devan Nagar, Ville Nagar, Sonipat, Himachal Pradesh - 386290, India",825468,Aadhaar Card: XXXX-XXXX-5504,FALSE,NONE,,CLEAN,14
CUST395246,4432422695,Vedika Kala,1/5/1992,Farmer,"Flat No. 43C, Contractor Chowk, Ville Nagar, Agra, Rajasthan - 346225, India",401223,Voter ID: VZB8303868,FALSE,NONE,,CLEAN,12
CUST447688,5718348761,Ranveer Rama,28-12-2002,Software Engineer,"Flat No. 10D, Nagarajan Marg, Ville Nagar, Saharsa, Karnataka - 665680, India",5146859,Voter ID: TSE2679655,FALSE,NONE,,CLEAN,4
CUST566509,4875927489,Kritika Mohanty,17-10-1957,Self-Employed Consultant,"Flat No. 29D, Datta Road, Ville Nagar, Chapra, West Bengal - 292818, India",340402,Aadhaar Card: XXXX-XXXX-3048,FALSE,NONE,,CLEAN,11
CUST661916,6242298661,Vasatika Pal,11/11/1968,Software Engineer,"Flat No. 23A, Dixit Marg, Ville Nagar, Sangli-Miraj & Kupwad, Gujarat - 394083, India",2947032,Aadhaar Card: XXXX-XXXX-6556,FALSE,NONE,,CLEAN,18
CUST307097,2799519007,Boris Nikolaev Petrov,19-07-1988,Senator / Legislator,"Flat No. 1A, Hyderabad, India",12000000,Passport: H9708850,TRUE,PEP,"Foreign PEP - Member of Upper House, Russia",PEP,83
CUST860997,5188417590,Faraj Bhandari,21-06-1991,Retired / Pensioner,"Flat No. 49C, Sarna Street, Ville Nagar, Varanasi, Punjab - 261406, India",529616,Aadhaar Card: XXXX-XXXX-3606,FALSE,NONE,,CLEAN,16
CUST233096,675669049,Akshay Nazareth,4/12/1987,Farmer,"Flat No. 50A, Hans Road, Ville Nagar, Purnia, Kerala - 946313, India",559533,Voter ID: HBS2293020,FALSE,NONE,,CLEAN,17
CUST574751,8793643150,Meghana Kumar,5/4/2000,Retail Trader,"Flat No. 50A, Kamdar Nagar, Ville Nagar, Bhusawal, Gujarat - 210790, India",272479,PAN Card: LIDJU8404J,FALSE,NONE,,CLEAN,10
CUST660563,4173195094,Tejas Dubey,21-06-1963,Chartered Accountant,"Flat No. 39C, Kant Circle, Ville Nagar, Erode, Kerala - 187289, India",1211743,Driving Licence: GD88 20179160365,FALSE,NONE,,CLEAN,13
CUST923091,1465487567,Barkha Chadha,3/7/1985,Self-Employed Consultant,"Flat No. 42D, Dayal Chowk, Ville Nagar, Sangli-Miraj & Kupwad, Andhra Pradesh - 594668, India",495214,Driving Licence: RO74 20241045090,FALSE,NONE,,CLEAN,12
CUST435872,1304411851,Upkaar Venkataraman,25-03-1998,Pharmacist,"Flat No. 35A, Andra Chowk, Ville Nagar, Jamshedpur, Tamil Nadu - 321020, India",586345,PAN Card: WLCNS8130U,FALSE,NONE,,CLEAN,11
CUST297636,9098323112,Ikshita Bala,2/2/1956,Retired / Pensioner,"Flat No. 43D, Bera Marg, Ville Nagar, Noida, Himachal Pradesh - 903265, India",530121,Aadhaar Card: XXXX-XXXX-4943,FALSE,NONE,,CLEAN,8
