Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type
12:28:48,5/7/2026,9398035791,7080357663,9606.3,UK pounds,UK pounds,UK,UK,Credit card
12:28:51,5/7/2026,1915450576,6846852475,5273.87,UK pounds,UK pounds,UK,UK,ACH
12:28:52,5/7/2026,7617571232,2366367055,6074.61,UK pounds,UK pounds,UK,UK,ACH
12:28:55,5/7/2026,3961959856,1431561040,8182.41,UK pounds,UK pounds,UK,UK,Debit card
12:28:57,5/7/2026,2360438838,3299303649,3476.22,UK pounds,UK pounds,UK,UK,Credit card
12:28:58,5/7/2026,8263217169,8598564263,5060.23,UK pounds,UK pounds,UK,UK,Cheque
12:28:58,5/7/2026,5976390544,8046124742,3230.6,UK pounds,UK pounds,UK,UK,Cheque
12:29:00,5/7/2026,7501327339,9329185542,29576.71,UK pounds,UK pounds,UK,UK,Credit card
12:29:01,5/7/2026,1420916586,6069927293,13031.89,UK pounds,UK pounds,UK,UK,Debit card
12:29:02,5/7/2026,5728911821,3712652442,1536.52,UK pounds,UK pounds,UK,UK,ACH
12:29:05,5/7/2026,190346689,5103043844,6430.55,UK pounds,Naira,UK,Nigeria,Cross-border
12:29:09,5/7/2026,8840065859,1493040691,14496,UK pounds,UK pounds,UK,UK,Debit card
12:29:11,5/7/2026,4127110053,6947426291,15358.01,UK pounds,UK pounds,UK,UK,Credit card
12:29:11,5/7/2026,7403622016,3919851582,2065.11,UK pounds,UK pounds,UK,UK,Credit card
12:29:13,5/7/2026,2612483529,4336977506,20974.29,UK pounds,UK pounds,UK,UK,Debit card
12:29:14,5/7/2026,1098207461,2360303796,1590.55,UK pounds,UK pounds,UK,UK,Credit card
12:29:18,5/7/2026,6340553384,8409585096,2911.42,UK pounds,UK pounds,UK,UK,Cheque
12:29:18,5/7/2026,4576907003,2433353791,317.11,UK pounds,UK pounds,UK,UK,Credit card
12:29:23,5/7/2026,8925130468,3079818547,12744.68,UK pounds,UK pounds,UK,UK,Cheque
12:29:24,5/7/2026,391301170,774169166,635.66,UK pounds,Indian rupee,UK,India,Cross-border
12:29:26,5/7/2026,8854033602,9258433900,5478.75,UK pounds,UK pounds,UK,UK,ACH
12:29:29,5/7/2026,8929963659,8956773426,2817.67,UK pounds,UK pounds,UK,UK,Cheque
12:29:31,5/7/2026,6316931980,8767395048,2161.54,UK pounds,UK pounds,UK,UK,Cheque
12:29:31,5/7/2026,9257555964,5575082922,437.18,UK pounds,UK pounds,UK,UK,Credit card
12:29:35,5/7/2026,9737815066,4293580479,11101.83,UK pounds,UK pounds,UK,UK,Credit card
12:29:35,5/7/2026,7501327339,6987770930,7047.58,UK pounds,UK pounds,UK,UK,Debit card
12:29:46,5/7/2026,3168051873,9757535272,11267.7,UK pounds,UK pounds,UK,UK,Cheque
12:29:47,5/7/2026,3280590413,4707306046,611.83,UK pounds,UK pounds,UK,UK,Credit card
12:29:51,5/7/2026,3556806365,9776568873,3701.75,UK pounds,UK pounds,UK,UK,ACH
12:29:52,5/7/2026,2020144767,6581153496,353.59,UK pounds,UK pounds,UK,UK,Credit card
12:29:53,5/7/2026,7758268667,8992041252,7630.69,UK pounds,UK pounds,UK,UK,Cheque
12:29:55,5/7/2026,2668490608,6128849878,1154.66,UK pounds,UK pounds,UK,UK,Credit card
12:29:56,5/7/2026,7183881323,6316305063,2138.85,UK pounds,UK pounds,UK,UK,ACH
12:29:56,5/7/2026,4608485354,3623458268,5789.62,UK pounds,UK pounds,UK,UK,Cheque
12:29:59,5/7/2026,1270263723,8352571580,6058.46,UK pounds,UK pounds,UK,UK,Debit card
12:30:01,5/7/2026,4164568754,6953672776,31610.12,UK pounds,Mexican Peso,UK,Mexico,Cross-border
12:30:05,5/7/2026,2698592594,3695545812,4525.92,UK pounds,UK pounds,UK,UK,Debit card
12:30:17,5/7/2026,9534729015,8950761727,6861.97,UK pounds,UK pounds,UK,UK,Debit card
12:30:17,5/7/2026,6148992716,5628674969,7444.86,UK pounds,UK pounds,UK,UK,Cheque
12:30:17,5/7/2026,4737367377,9600420260,7669.27,UK pounds,UK pounds,UK,UK,ACH
12:30:17,5/7/2026,6150876634,6183867950,4460.46,UK pounds,UK pounds,UK,UK,Credit card
12:30:21,5/7/2026,6190217120,4154833225,14944,UK pounds,UK pounds,UK,UK,Credit card
12:30:22,5/7/2026,8987848252,2297324653,312.45,UK pounds,UK pounds,UK,UK,ACH
12:30:27,5/7/2026,2609955485,2591280855,5658.67,UK pounds,UK pounds,UK,UK,Credit card
12:30:28,5/7/2026,7651654102,5109623450,10199.79,UK pounds,UK pounds,UK,UK,Credit card
12:30:28,5/7/2026,6057444675,8861171324,10643.02,UK pounds,UK pounds,UK,UK,Debit card
12:30:28,5/7/2026,6541552727,2877832458,6852.22,UK pounds,Moroccan dirham,UK,Morocco,Cross-border
12:30:28,5/7/2026,3691863684,6577488706,44895.22,UK pounds,UK pounds,UK,UK,ACH
12:30:31,5/7/2026,6116657264,7749320382,10841.66,UK pounds,UK pounds,UK,UK,Debit card
12:30:32,5/7/2026,5691675777,6615179883,15915.12,UK pounds,UK pounds,UK,UK,ACH
12:30:34,5/7/2026,462614523,1498907373,11775.29,UK pounds,UK pounds,UK,UK,ACH
12:30:36,5/7/2026,8865872440,1431561040,11893.26,UK pounds,UK pounds,UK,UK,Credit card
12:30:45,5/7/2026,9204378472,5609423363,219.36,UK pounds,UK pounds,UK,UK,Cheque
12:30:48,5/7/2026,4738830567,9358720010,15926.2,UK pounds,UK pounds,UK,UK,ACH
12:30:48,5/7/2026,9481318728,4270865741,8678.43,UK pounds,UK pounds,UK,UK,Debit card
12:30:51,5/7/2026,9305024478,8411156473,156.09,UK pounds,UK pounds,UK,UK,Credit card
12:30:55,5/7/2026,5754176205,7762846837,326.45,UK pounds,UK pounds,UK,UK,ACH
12:30:57,5/7/2026,3709430533,2300358725,12545.06,UK pounds,UK pounds,UK,UK,Debit card
12:30:59,5/7/2026,5670763346,8088403108,3920.12,UK pounds,UK pounds,UK,UK,Cash Deposit
12:31:02,5/7/2026,3614082527,9145896387,8307.55,UK pounds,UK pounds,UK,UK,Credit card
12:31:03,5/7/2026,7419021638,6066672865,2615.83,Euro,Pakistani rupee,UK,Pakistan,Cross-border
12:31:05,5/7/2026,4700418700,5313805569,8804.16,UK pounds,UK pounds,UK,UK,Cheque
12:31:08,5/7/2026,9456514108,5109623450,8433.24,UK pounds,UK pounds,UK,UK,Cheque
12:31:08,5/7/2026,1806287031,8823232130,1780.12,UK pounds,UK pounds,UK,UK,Debit card
12:31:11,5/7/2026,9285172899,934605333,3286.1,UK pounds,Yen,UK,Japan,Cross-border
12:31:11,5/7/2026,1869219642,2543025128,5697.51,UK pounds,UK pounds,UK,UK,ACH
12:31:14,5/7/2026,1491989064,5088960637,4473.09,UK pounds,Swiss franc,UK,Switzerland,Cross-border
12:31:14,5/7/2026,7143010173,1493436023,5224.3,Mexican Peso,UK pounds,Mexico,UK,Cross-border
12:31:15,5/7/2026,7758268667,6000485397,9238.41,UK pounds,UK pounds,UK,UK,Cheque
12:31:20,5/7/2026,3513409608,6249003594,8397.15,UK pounds,UK pounds,UK,UK,Credit card
12:31:20,5/7/2026,3453070367,7227262964,3535.32,UK pounds,UK pounds,UK,UK,Credit card
12:31:22,5/7/2026,7758268667,9609750441,17071.37,UK pounds,Naira,UK,Nigeria,Cross-border
12:31:23,5/7/2026,1390806158,8673917867,8851.8,UK pounds,UK pounds,UK,UK,Credit card
12:31:26,5/7/2026,9337018014,3079818547,7786.97,UK pounds,UK pounds,UK,UK,Credit card
12:31:28,5/7/2026,8159507002,957638863,10874.91,UK pounds,UK pounds,UK,UK,Cheque
12:31:45,5/7/2026,5021785800,4135708880,7795.11,UK pounds,UK pounds,UK,UK,Credit card
12:31:49,5/7/2026,5552304606,3120350918,397.65,UK pounds,Moroccan dirham,UK,Morocco,Cross-border
12:31:50,5/7/2026,1304411851,5708936901,10438.15,UK pounds,UK pounds,UK,UK,ACH
12:31:52,5/7/2026,5982914936,7927090992,9162.44,UK pounds,UK pounds,UK,UK,ACH
12:31:53,5/7/2026,3792189465,7080357663,5475.38,Mexican Peso,UK pounds,Mexico,UK,Cross-border
12:31:55,5/7/2026,6854312496,7419883586,1608.18,UK pounds,Yen,UK,Japan,Cross-border
12:31:56,5/7/2026,6830607186,5445865285,2026.67,UK pounds,UK pounds,UK,UK,ACH
12:31:56,5/7/2026,578839168,1377603863,5426.51,UK pounds,UK pounds,UK,UK,Debit card
12:31:59,5/7/2026,3680933929,9060628582,918.3,UK pounds,UK pounds,UK,UK,ACH
12:32:04,5/7/2026,2466056232,8352571580,14685.12,UK pounds,UK pounds,UK,UK,Cheque
12:32:04,5/7/2026,8533981991,1528028091,1202.97,UK pounds,UK pounds,UK,UK,Debit card
12:32:06,5/7/2026,7661827107,5745001680,4452.78,UK pounds,UK pounds,UK,UK,Credit card
12:32:11,5/7/2026,6184452609,8234466984,578.3,UK pounds,UK pounds,UK,UK,ACH
12:32:13,5/7/2026,5276618736,8172080174,6214.75,UK pounds,UK pounds,UK,UK,Debit card
12:32:14,5/7/2026,2896677429,7352635472,19108.83,UK pounds,UK pounds,UK,UK,Debit card
12:32:17,5/7/2026,6086421020,5033682319,14702.61,UK pounds,UK pounds,UK,UK,Debit card
12:32:18,5/7/2026,1225080541,6914782058,22921.52,UK pounds,UK pounds,UK,UK,Credit card
12:32:19,5/7/2026,8389148416,1363901484,10203.6,UK pounds,UK pounds,UK,UK,Debit card
12:32:19,5/7/2026,9225473763,7135352757,1863.07,UK pounds,UK pounds,UK,UK,Credit card
12:32:22,5/7/2026,5103484600,767910895,6346.16,UK pounds,UK pounds,UK,UK,Cheque
12:32:25,5/7/2026,8456279067,5344331047,4670.84,UK pounds,UK pounds,UK,UK,Cheque
12:32:29,5/7/2026,9588577727,3220735304,7948.85,UK pounds,UK pounds,UK,UK,Debit card
12:32:31,5/7/2026,4162973845,7171059697,4012.83,UK pounds,UK pounds,UK,UK,ACH
12:32:32,5/7/2026,2659651684,2580810242,1384.29,UK pounds,UK pounds,UK,UK,Cash Deposit
12:32:34,5/7/2026,3709430533,3402269996,8100.32,UK pounds,UK pounds,UK,UK,Cheque
12:32:36,5/7/2026,6621804796,3770534770,2028.1,UK pounds,UK pounds,UK,UK,Credit card
12:32:38,5/7/2026,7206133645,270790087,467.46,UK pounds,UK pounds,UK,UK,Credit card
12:32:39,5/7/2026,6838081010,6953672776,10473.18,UK pounds,Mexican Peso,UK,Mexico,Cross-border
12:32:44,5/7/2026,9188654195,2449644566,932.33,UK pounds,UK pounds,UK,UK,Cheque
12:32:48,5/7/2026,2355147013,5418528318,3267.25,UK pounds,UK pounds,UK,UK,Cheque
12:32:48,5/7/2026,986486952,2442647982,276.35,UK pounds,UK pounds,UK,UK,ACH
12:32:50,5/7/2026,2263768772,6940605997,3246.22,UK pounds,UK pounds,UK,UK,Cash Deposit
12:32:51,5/7/2026,6898293814,7649191174,1412.34,UK pounds,UK pounds,UK,UK,Cheque
12:32:53,5/7/2026,8661262840,9350697921,338.2,UK pounds,UK pounds,UK,UK,ACH
12:32:53,5/7/2026,8744916972,8352571580,4505.34,UK pounds,UK pounds,UK,UK,Credit card
12:32:56,5/7/2026,8456279067,1194597483,9289.7,UK pounds,UK pounds,UK,UK,ACH
12:33:01,5/7/2026,1808188492,5012637680,2067.53,UK pounds,UK pounds,UK,UK,Credit card
12:33:02,5/7/2026,6086421020,4967072739,4850.04,UK pounds,UK pounds,UK,UK,Credit card
12:33:06,5/7/2026,8898696157,6646502650,10121.52,UK pounds,Euro,UK,France,Cross-border
12:33:08,5/7/2026,8615470871,5896180453,7008.86,UK pounds,UK pounds,UK,UK,Cheque
12:33:09,5/7/2026,2320387917,1465487567,17596.21,UK pounds,UK pounds,UK,UK,Credit card
12:33:10,5/7/2026,8687407314,1493436023,20801.07,UK pounds,UK pounds,UK,UK,Credit card
12:33:11,5/7/2026,8284983101,5896180453,9970.93,UK pounds,UK pounds,UK,UK,ACH
12:33:11,5/7/2026,9398035791,7080357663,9537.39,UK pounds,UK pounds,UK,UK,Cheque
12:33:14,5/7/2026,1555311880,9056158417,1382.61,UK pounds,UK pounds,UK,UK,Debit card
12:33:18,5/7/2026,5863574407,7607499593,4700.58,UK pounds,UK pounds,UK,UK,Cash Deposit
12:33:20,5/7/2026,5982914936,5903480509,7936.72,UK pounds,Euro,UK,Italy,Cross-border
12:33:21,5/7/2026,8121952906,306152338,17761.05,UK pounds,UK pounds,UK,UK,Debit card
12:33:21,5/7/2026,8187541119,1702231858,3503.84,UK pounds,UK pounds,UK,UK,Cheque
12:33:22,5/7/2026,4353995266,6646502650,5210.79,UK pounds,Euro,UK,France,Cross-border
12:33:23,5/7/2026,4749719835,2967873171,1552.98,UK pounds,UK pounds,UK,UK,Credit card
12:33:29,5/7/2026,6541552727,7752965423,11219.98,UK pounds,UK pounds,UK,UK,Credit card
12:33:30,5/7/2026,4062313426,7186185892,1353.23,UK pounds,UK pounds,UK,UK,Debit card
12:33:33,5/7/2026,5982914936,5903480509,7898.95,UK pounds,Euro,UK,Italy,Cross-border
12:33:35,5/7/2026,7533282012,4775867787,6076.03,UK pounds,UK pounds,UK,UK,Cheque
12:33:35,5/7/2026,4887638854,4342674943,440.75,UK pounds,UK pounds,UK,UK,ACH
12:33:36,5/7/2026,1797588236,3593843926,2679.02,UK pounds,UK pounds,UK,UK,Credit card
12:33:38,5/7/2026,1915450576,5162401694,10648.51,UK pounds,UK pounds,UK,UK,Credit card
12:33:38,5/7/2026,3179041680,6000644740,7237,UK pounds,UK pounds,UK,UK,Credit card
12:33:46,5/7/2026,2457069376,8673917867,7723.71,UK pounds,UK pounds,UK,UK,Debit card
12:33:51,5/7/2026,3168051873,9757535272,11183.09,UK pounds,UK pounds,UK,UK,Cheque
12:34:01,5/7/2026,7258479171,216432405,5588.14,UK pounds,UK pounds,UK,UK,Debit card
12:34:02,5/7/2026,9392700144,7713641622,10133.32,UK pounds,UK pounds,UK,UK,Debit card
12:34:03,5/7/2026,4892173989,3398200543,1221.6,UK pounds,UK pounds,UK,UK,Debit card
12:34:05,5/7/2026,5955159897,6034997194,13387.52,Euro,UK pounds,Germany,UK,Cross-border
12:34:06,5/7/2026,889096335,4173195094,9809.51,UK pounds,UK pounds,UK,UK,Debit card
12:34:06,5/7/2026,5793150429,5466123934,15340.92,UK pounds,UK pounds,UK,UK,Credit card
12:34:08,5/7/2026,6057444675,8861171324,10680.81,UK pounds,UK pounds,UK,UK,ACH
12:34:17,5/7/2026,2455742548,4293580479,5556.64,UK pounds,UK pounds,UK,UK,Cheque
12:34:33,5/7/2026,190346689,5103043844,6508.27,UK pounds,Naira,UK,Nigeria,Cross-border
12:34:33,5/7/2026,5982914936,1509557999,15926.5,UK pounds,UK pounds,UK,UK,Debit card
12:34:33,5/7/2026,525950594,409707192,6141.15,UK pounds,UK pounds,UK,UK,ACH
12:34:33,5/7/2026,7648831036,7344703677,3004.69,UK pounds,UK pounds,UK,UK,Cheque
12:34:34,5/7/2026,9152139918,7946546044,4988.75,UK pounds,UK pounds,UK,UK,ACH
12:34:35,5/7/2026,6749080928,8939591778,476.1,UK pounds,UK pounds,UK,UK,Debit card
12:34:35,5/7/2026,7669236826,1675218057,7621.78,UK pounds,UK pounds,UK,UK,Credit card
12:34:38,5/7/2026,5088320814,8513822796,586.1,UK pounds,UK pounds,UK,UK,Cash Deposit
12:34:38,5/7/2026,3977956775,5363117119,9551.59,UK pounds,UK pounds,UK,UK,Debit card
12:34:41,5/7/2026,8555342087,8770129427,156.39,UK pounds,UK pounds,UK,UK,ACH
12:34:46,5/7/2026,6326118437,6844932076,3755.83,UK pounds,UK pounds,UK,UK,Debit card
12:34:46,5/7/2026,9728783647,1220741242,11100.77,UK pounds,UK pounds,UK,UK,Credit card
12:34:47,5/7/2026,3951053115,5708556305,739.64,UK pounds,UK pounds,UK,UK,Credit card
12:34:50,5/7/2026,5793273539,2710108791,8727.06,UK pounds,UK pounds,UK,UK,Cheque
12:34:50,5/7/2026,5129405951,9349227107,6302.02,UK pounds,UK pounds,UK,UK,Cheque
12:34:58,5/7/2026,7539982502,2138505015,5034.82,UK pounds,Dirham,UK,UAE,Cross-border
12:34:58,5/7/2026,5021785800,4851478280,4476.57,UK pounds,UK pounds,UK,UK,Debit card
12:35:00,5/7/2026,4543595075,6034997194,15432.68,UK pounds,UK pounds,UK,UK,Credit card
12:35:01,5/7/2026,1965334248,5243319221,4678.43,UK pounds,UK pounds,UK,UK,Credit card
12:35:01,5/7/2026,8993724984,1493436023,10040.87,UK pounds,UK pounds,UK,UK,Credit card
12:35:02,5/7/2026,8456279067,2341493832,7883.86,UK pounds,UK pounds,UK,UK,ACH
12:35:04,5/7/2026,1730350525,4336977506,7234.39,UK pounds,UK pounds,UK,UK,Credit card
12:35:05,5/7/2026,8952177221,7715811349,6953.54,UK pounds,UK pounds,UK,UK,ACH
12:35:10,5/7/2026,2057180320,5268552509,132.1,UK pounds,UK pounds,UK,UK,ACH
12:35:13,5/7/2026,3510078932,2749487707,7984.9,UK pounds,Euro,UK,France,Cross-border
12:35:19,5/7/2026,9686132794,7198324572,197.59,UK pounds,UK pounds,UK,UK,Cash Withdrawal
12:35:19,5/7/2026,3560118263,1945718877,2288.3,UK pounds,UK pounds,UK,UK,Credit card
12:35:21,5/7/2026,339957925,1238586959,27722.18,UK pounds,UK pounds,UK,UK,Debit card
12:35:23,5/7/2026,4145073965,5181479443,223.96,UK pounds,UK pounds,UK,UK,Credit card
12:35:28,5/7/2026,7669236826,3794172311,6986.29,UK pounds,UK pounds,UK,UK,Cheque
12:35:28,5/7/2026,8203229522,2176869707,18626.07,UK pounds,UK pounds,UK,UK,Debit card
12:35:30,5/7/2026,9670851538,3555966786,2200.6,UK pounds,UK pounds,UK,UK,ACH
12:35:31,5/7/2026,4500643137,1347973695,431.7,UK pounds,UK pounds,UK,UK,ACH
12:35:32,5/7/2026,1337312343,942819998,1045.47,UK pounds,UK pounds,UK,UK,Cheque
12:35:33,5/7/2026,1815528206,8789372878,581.73,UK pounds,UK pounds,UK,UK,Cheque
12:35:36,5/7/2026,7709701164,9222079021,879.43,UK pounds,UK pounds,UK,UK,Debit card
12:35:47,5/7/2026,5748154530,2327833614,3089.75,UK pounds,UK pounds,UK,UK,Credit card
12:35:48,5/7/2026,1564258752,6292966139,4213.1,UK pounds,UK pounds,UK,UK,Debit card
12:35:51,5/7/2026,6962511404,3040951732,1374.47,UK pounds,UK pounds,UK,UK,Cash Deposit
12:35:52,5/7/2026,5865178435,4464729965,4124.07,UK pounds,UK pounds,UK,UK,Cash Deposit
12:35:55,5/7/2026,8689820995,9376574500,53663.92,UK pounds,UK pounds,UK,UK,Debit card
12:35:56,5/7/2026,100386724,5800480436,750.54,UK pounds,UK pounds,UK,UK,Credit card
12:35:57,5/7/2026,7849241516,1465487567,7008.08,UK pounds,UK pounds,UK,UK,Debit card
12:35:59,5/7/2026,1359170155,3291329620,5197.98,UK pounds,UK pounds,UK,UK,Cheque
12:35:59,5/7/2026,7548422007,4270865741,7722.08,UK pounds,UK pounds,UK,UK,Debit card
12:36:00,5/7/2026,3308841790,6718144837,8892.2,UK pounds,Mexican Peso,UK,Mexico,Cross-border
12:36:02,5/7/2026,5264015348,6646502650,8512.52,UK pounds,Euro,UK,France,Cross-border
12:36:05,5/7/2026,4952073568,2934751586,2405.12,UK pounds,UK pounds,UK,UK,Cash Deposit
12:36:08,5/7/2026,2267057254,3353913084,1391.86,UK pounds,UK pounds,UK,UK,Credit card
12:36:10,5/7/2026,9968770590,1657787062,99.44,UK pounds,UK pounds,UK,UK,Credit card
12:36:12,5/7/2026,9580371702,6646502650,6284.79,UK pounds,Euro,UK,France,Cross-border
12:36:16,5/7/2026,8866386856,9371425801,9597.03,UK pounds,UK pounds,UK,UK,Cheque
12:36:18,5/7/2026,3147484450,1978540456,3485.33,UK pounds,UK pounds,UK,UK,Cash Deposit
12:36:23,5/7/2026,1538302188,8334222412,1962.56,UK pounds,UK pounds,UK,UK,Cheque
12:36:28,5/7/2026,11999416,6223365730,5924.72,UK pounds,UK pounds,UK,UK,ACH
12:36:28,5/7/2026,8012186699,6797815376,2918.54,UK pounds,UK pounds,UK,UK,Cheque
12:36:36,5/7/2026,4927151607,7634251729,573.55,UK pounds,UK pounds,UK,UK,Cash Deposit
12:36:36,5/7/2026,5982914936,4409725873,8226.95,UK pounds,UK pounds,UK,UK,ACH
12:36:37,5/7/2026,3614082527,4917300261,6163.57,UK pounds,UK pounds,UK,UK,ACH
12:36:38,5/7/2026,324610061,5701859955,2525.93,UK pounds,UK pounds,UK,UK,Credit card
12:36:41,5/7/2026,7508298158,8609841521,1363,UK pounds,UK pounds,UK,UK,Credit card
12:36:48,5/7/2026,5191624277,8803744387,10032.94,UK pounds,UK pounds,UK,UK,Credit card
12:36:49,5/7/2026,2797271466,1984629662,6852.19,UK pounds,Euro,UK,Netherlands,Cross-border
12:36:52,5/7/2026,9474817546,1493436023,33221.06,UK pounds,UK pounds,UK,UK,Cheque
12:36:54,5/7/2026,3243835895,7075009013,665.78,UK pounds,UK pounds,UK,UK,ACH
12:36:59,5/7/2026,5906035370,5363117119,12764.79,UK pounds,UK pounds,UK,UK,Cheque
12:37:08,5/7/2026,5982914936,1509557999,15842.18,UK pounds,UK pounds,UK,UK,Credit card
12:37:15,5/7/2026,5802257583,5466123934,7732.96,UK pounds,UK pounds,UK,UK,Credit card
12:37:18,5/7/2026,2786215633,5267203008,15249.93,UK pounds,UK pounds,UK,UK,Debit card
12:37:18,5/7/2026,3213805967,9600420260,14143.32,UK pounds,UK pounds,UK,UK,Cheque
12:37:24,5/7/2026,6054455317,6186231810,82452.72,UK pounds,UK pounds,UK,UK,Debit card
12:37:31,5/7/2026,8187541119,4083711024,2084.25,UK pounds,UK pounds,UK,UK,Debit card
12:37:37,5/7/2026,6321560452,1627096143,809.76,UK pounds,UK pounds,UK,UK,Debit card
12:37:40,5/7/2026,8121014003,1316458123,6450.64,UK pounds,Mexican Peso,UK,Mexico,Cross-border
12:37:41,5/7/2026,8600542721,2915325387,2873.47,UK pounds,UK pounds,UK,UK,ACH
12:37:42,5/7/2026,4691637817,72498599,15382.01,UK pounds,UK pounds,UK,UK,Credit card
12:37:42,5/7/2026,983401335,6937779697,981.49,UK pounds,UK pounds,UK,UK,Debit card
12:37:42,5/7/2026,5695441068,1316458123,12963.47,UK pounds,Mexican Peso,UK,Mexico,Cross-border
12:37:47,5/7/2026,1732704880,9716435258,28896.22,UK pounds,UK pounds,UK,UK,ACH
12:37:47,5/7/2026,7349364425,1667302057,8677.59,UK pounds,UK pounds,UK,UK,Credit card
12:37:47,5/7/2026,7924551009,7199625988,15648.6,UK pounds,UK pounds,UK,UK,ACH
12:37:48,5/7/2026,2365007895,5745861775,9123.48,UK pounds,UK pounds,UK,UK,Debit card
12:37:54,5/7/2026,9408251254,6393572288,649.91,UK pounds,UK pounds,UK,UK,Cheque
12:37:56,5/7/2026,7501327339,3230579354,11100.69,UK pounds,UK pounds,UK,UK,Debit card
12:37:58,5/7/2026,8073629092,5051270513,993.41,UK pounds,UK pounds,UK,UK,Cheque
12:38:00,5/7/2026,8887153354,834478594,3534.79,UK pounds,UK pounds,UK,UK,Debit card
12:38:00,5/7/2026,3134325878,6904830786,11646.09,UK pounds,UK pounds,UK,UK,Debit card
12:38:04,5/7/2026,1706196950,3695545812,4876.19,UK pounds,UK pounds,UK,UK,Debit card
12:38:07,5/7/2026,4043588367,8190226676,1994.9,UK pounds,UK pounds,UK,UK,Debit card
12:38:12,5/7/2026,8309395542,9402378660,304.46,UK pounds,UK pounds,UK,UK,Debit card
12:38:13,5/7/2026,8055704435,9358088952,3901.45,UK pounds,UK pounds,UK,UK,Cheque
12:38:14,5/7/2026,5715062029,9640437025,165.77,UK pounds,UK pounds,UK,UK,Cash Withdrawal
12:38:20,5/7/2026,3030213922,1377603863,7040.12,UK pounds,UK pounds,UK,UK,Credit card
12:38:30,5/7/2026,7869784702,8089060569,3867.74,UK pounds,UK pounds,UK,UK,ACH
12:38:32,5/7/2026,704705451,5337146715,9381.09,UK pounds,UK pounds,UK,UK,ACH
12:38:35,5/7/2026,6119196251,3079818547,7945.57,UK pounds,UK pounds,UK,UK,ACH
12:38:35,5/7/2026,1491989064,4658438113,8746.88,UK pounds,UK pounds,UK,UK,ACH
12:38:37,5/7/2026,8203229522,8818164834,4707.24,UK pounds,UK pounds,UK,UK,ACH
12:38:43,5/7/2026,1645558162,8172080174,10980.35,UK pounds,UK pounds,UK,UK,ACH
12:38:43,5/7/2026,2365007895,8015553278,6957.05,UK pounds,UK pounds,UK,UK,Credit card
12:38:45,5/7/2026,4111999698,5648962768,1632.2,UK pounds,UK pounds,UK,UK,ACH
12:38:45,5/7/2026,7207395469,1316458123,7492.17,UK pounds,Mexican Peso,UK,Mexico,Cross-border
12:38:51,5/7/2026,1365245330,6453321674,1675.76,UK pounds,UK pounds,UK,UK,ACH
12:38:51,5/7/2026,9894842506,6171001766,715.74,UK pounds,UK pounds,UK,UK,Cheque
12:38:57,5/7/2026,4703595147,7080357663,5892.34,UK pounds,UK pounds,UK,UK,Cheque
12:39:01,5/7/2026,5790532900,2559054396,8645.83,UK pounds,UK pounds,UK,UK,ACH
12:39:02,5/7/2026,4024921053,1431561040,7014.92,UK pounds,UK pounds,UK,UK,ACH
12:39:03,5/7/2026,2758469152,2987279234,7832.41,UK pounds,UK pounds,UK,UK,Debit card
12:39:06,5/7/2026,5021785800,737679962,4504.43,UK pounds,UK pounds,UK,UK,ACH
12:39:07,5/7/2026,3168051873,6883932008,10276.75,UK pounds,UK pounds,UK,UK,ACH
12:39:07,5/7/2026,7758268667,7778416970,7199.97,UK pounds,UK pounds,UK,UK,Credit card
12:39:08,5/7/2026,4092935105,460441499,3466.61,UK pounds,UK pounds,UK,UK,ACH
12:39:09,5/7/2026,6119952125,9904448700,2453.75,UK pounds,UK pounds,UK,UK,Cheque
12:39:12,5/7/2026,4264578680,2747976171,2597.18,UK pounds,UK pounds,UK,UK,Debit card
12:39:12,5/7/2026,1471451496,1773720798,1137.7,UK pounds,Naira,UK,Nigeria,Cross-border
12:39:13,5/7/2026,8939036585,1511822968,307.58,UK pounds,UK pounds,UK,UK,Debit card
12:39:15,5/7/2026,51167102,9611218127,2787.91,UK pounds,UK pounds,UK,UK,Cash Deposit
12:39:20,5/7/2026,8302459397,9906556450,5218.23,UK pounds,UK pounds,UK,UK,Cash Deposit
12:39:27,5/7/2026,2365007895,3353965610,7145.85,UK pounds,UK pounds,UK,UK,Debit card
12:39:28,5/7/2026,9508689417,5103043844,7431.41,UK pounds,Naira,UK,Nigeria,Cross-border
12:39:31,5/7/2026,8737588993,9090924093,6108.1,UK pounds,UK pounds,UK,UK,Credit card
12:39:34,5/7/2026,1167651209,3550331525,34089.8,UK pounds,UK pounds,UK,UK,Credit card
12:39:34,5/7/2026,2797271466,4525312913,12554.81,UK pounds,UK pounds,UK,UK,Debit card
12:39:40,5/7/2026,9572566560,8764266930,1440.22,UK pounds,UK pounds,UK,UK,Credit card
12:39:42,5/7/2026,1841229694,3576141507,1074.79,UK pounds,UK pounds,UK,UK,Credit card
12:39:42,5/7/2026,8952177221,6424463145,12517.79,UK pounds,UK pounds,UK,UK,Credit card
12:39:43,5/7/2026,385482166,1279455312,4042.85,UK pounds,UK pounds,UK,UK,Cheque
12:39:45,5/7/2026,4003695330,2373413974,2120.72,UK pounds,UK pounds,UK,UK,Cash Deposit
12:39:49,5/7/2026,6904668523,1546051426,5768.2,UK pounds,UK pounds,UK,UK,Cheque
